! NumberForm[Volume[Polyhedron[{{ 0.0000000000000000, 1.6180339887498900, 4.2360679774997516},{ -1.6180339887498900, -2.6180339887498794, 4.2360679774997516},{ 4.2360679774997516, 1.6180339887498900, 2.6180339887498794},{ 2.6180339887498794, -2.6180339887498794, 2.6180339887498794},{ -2.6180339887498794, 4.2360679774997516, 1.6180339887498900},{ -4.2360679774997516, 0.0000000000000000, 1.6180339887498900},{ 1.6180339887498900, 4.2360679774997516, 0.0000000000000000},{ -1.6180339887498900, -4.2360679774997516, 0.0000000000000000},{ 4.2360679774997516, 0.0000000000000000, -1.6180339887498900},{ 2.6180339887498794, -4.2360679774997516, -1.6180339887498900},{ -2.6180339887498794, 2.6180339887498794, -2.6180339887498794},{ -4.2360679774997516, -1.6180339887498900, -2.6180339887498794},{ 1.6180339887498900, 2.6180339887498794, -4.2360679774997516},{ 0.0000000000000000, -1.6180339887498900, -4.2360679774997516}}, {{ 1, 2, 4},{ 3, 1, 4},{ 2, 8, 4},{10, 4, 8},{ 2, 6, 8},{12, 8, 6},{ 2, 1, 6},{ 1, 5, 6},{ 5, 1, 7},{ 1, 3, 7},{ 3, 4,10},{ 9, 3,10},{ 8,12,10},{12,14,10},{ 6, 5,12},{11,12, 5},{13, 9,14},{ 9,10,14},{13,14,11},{12,11,14},{13,11, 7},{ 5, 7,11},{13, 7, 9},{ 7, 3, 9}}]],16]
287.1083505599798968
 14
 0.0000000000000000 1.6180339887498900 4.2360679774997516
 -1.6180339887498900 -2.6180339887498794 4.2360679774997516
 4.2360679774997516 1.6180339887498900 2.6180339887498794
 2.6180339887498794 -2.6180339887498794 2.6180339887498794
 -2.6180339887498794 4.2360679774997516 1.6180339887498900
 -4.2360679774997516 0.0000000000000000 1.6180339887498900
 1.6180339887498900 4.2360679774997516 0.0000000000000000
 -1.6180339887498900 -4.2360679774997516 0.0000000000000000
 4.2360679774997516 0.0000000000000000 -1.6180339887498900
 2.6180339887498794 -4.2360679774997516 -1.6180339887498900
 -2.6180339887498794 2.6180339887498794 -2.6180339887498794
 -4.2360679774997516 -1.6180339887498900 -2.6180339887498794
 1.6180339887498900 2.6180339887498794 -4.2360679774997516
 0.0000000000000000 -1.6180339887498900 -4.2360679774997516
 24
 1 3
 1 2 4
 2 3
 3 1 4
 3 3
 2 8 4
 4 3
 10 4 8
 5 3
 2 6 8
 6 3
 12 8 6
 7 3
 2 1 6
 8 3
 1 5 6
 9 3
 5 1 7
 10 3
 1 3 7
 11 3
 3 4 10
 12 3
 9 3 10
 13 3
 8 12 10
 14 3
 12 14 10
 15 3
 6 5 12
 16 3
 11 12 5
 17 3
 13 9 14
 18 3
 9 10 14
 19 3
 13 14 11
 20 3
 12 11 14
 21 3
 13 11 7
 22 3
 5 7 11
 23 3
 13 7 9
 24 3
 7 3 9
